"","time","P1eu"
"3051",2018-05-08 05:00:00,21.03
"3052",2018-05-08 06:00:00,21.48
"3053",2018-05-08 07:00:00,22.14
"3054",2018-05-08 08:00:00,28.79
"3055",2018-05-08 09:00:00,27.47
"3056",2018-05-08 10:00:00,23.66
"3057",2018-05-08 11:00:00,16.99
"3058",2018-05-08 12:00:00,14.02
"3059",2018-05-08 13:00:00,13.29
"3060",2018-05-08 14:00:00,11.83
"3061",2018-05-08 15:00:00,9.98
"3062",2018-05-08 16:00:00,9.39
"3063",2018-05-08 17:00:00,10.82
"3064",2018-05-08 18:00:00,13.5
"3065",2018-05-08 19:00:00,14.58
"3066",2018-05-08 20:00:00,14.41
"3067",2018-05-08 21:00:00,14.29
"3068",2018-05-08 22:00:00,14.88
"3069",2018-05-08 23:00:00,17.35
"3070",2018-05-09 00:00:00,22.92
"3071",2018-05-09 01:00:00,17.44
"3072",2018-05-09 02:00:00,15.77
"3073",2018-05-09 03:00:00,16.11
"3074",2018-05-09 04:00:00,16.03
"3075",2018-05-09 05:00:00,15.86
"3076",2018-05-09 06:00:00,17.11
"3077",2018-05-09 07:00:00,20.24
"3078",2018-05-09 08:00:00,23.57
"3079",2018-05-09 09:00:00,24.98
"3080",2018-05-09 10:00:00,23.15
"3081",2018-05-09 11:00:00,17.81
"3082",2018-05-09 12:00:00,15.86
"3083",2018-05-09 13:00:00,16.25
"3084",2018-05-09 14:00:00,14.4
"3085",2018-05-09 15:00:00,13.67
"3086",2018-05-09 16:00:00,12.64
"3087",2018-05-09 17:00:00,12.17
"3088",2018-05-09 18:00:00,13.1
"3089",2018-05-09 19:00:00,18.19
"3090",2018-05-09 20:00:00,23.19
"3091",2018-05-09 21:00:00,24.83
"3092",2018-05-09 22:00:00,25.59
"3093",2018-05-09 23:00:00,28.56
"3094",2018-05-10 00:00:00,31.83
"3095",2018-05-10 01:00:00,34.04
"3096",2018-05-10 02:00:00,34.24
"3097",2018-05-10 03:00:00,32.84
"3098",2018-05-10 04:00:00,32.53
"3099",2018-05-10 05:00:00,34.62
"3100",2018-05-10 06:00:00,32.76
"3101",2018-05-10 07:00:00,36.68
"3102",2018-05-10 08:00:00,45.83
"3103",2018-05-10 09:00:00,53.48
"3104",2018-05-10 10:00:00,28.23
"3105",2018-05-10 11:00:00,16.51
"3106",2018-05-10 12:00:00,15.16
"3107",2018-05-10 13:00:00,17.23
"3108",2018-05-10 14:00:00,17.46
"3109",2018-05-10 15:00:00,15.48
"3110",2018-05-10 16:00:00,20.49
"3111",2018-05-10 17:00:00,20.86
"3112",2018-05-10 18:00:00,21.6
"3113",2018-05-10 19:00:00,21.24
"3114",2018-05-10 20:00:00,20.01
"3115",2018-05-10 21:00:00,20.25
"3116",2018-05-10 22:00:00,17.65
"3117",2018-05-10 23:00:00,15.59
"3118",2018-05-11 00:00:00,14.51
"3119",2018-05-11 01:00:00,14.82
"3120",2018-05-11 02:00:00,16.39
"3121",2018-05-11 03:00:00,17.52
"3122",2018-05-11 04:00:00,19.61
"3123",2018-05-11 05:00:00,21.23
"3124",2018-05-11 06:00:00,21.79
"3125",2018-05-11 07:00:00,19.02
"3126",2018-05-11 08:00:00,21.11
"3127",2018-05-11 09:00:00,22.67
"3128",2018-05-11 10:00:00,23.91
"3129",2018-05-11 11:00:00,24.87
"3130",2018-05-11 12:00:00,22.97
"3131",2018-05-11 13:00:00,21.07
"3132",2018-05-11 14:00:00,23.84
"3133",2018-05-11 15:00:00,19.03
"3134",2018-05-11 16:00:00,17.62
"3135",2018-05-11 17:00:00,19.99
"3136",2018-05-11 18:00:00,17.2
"3137",2018-05-11 19:00:00,13.35
"3138",2018-05-11 20:00:00,14.98
"3139",2018-05-11 21:00:00,19.65
"3140",2018-05-11 22:00:00,20.01
"3141",2018-05-11 23:00:00,25.54
"3142",2018-05-12 00:00:00,22.26
"3143",2018-05-12 01:00:00,21.36
"3144",2018-05-12 02:00:00,21.62
"3145",2018-05-12 03:00:00,20.44
"3146",2018-05-12 04:00:00,19.83
"3147",2018-05-12 05:00:00,20.93
"3148",2018-05-12 06:00:00,22.59
"3149",2018-05-12 07:00:00,29.02
"3150",2018-05-12 08:00:00,24.65
"3151",2018-05-12 09:00:00,26.08
"3152",2018-05-12 10:00:00,27.06
"3153",2018-05-12 11:00:00,22.72
"3154",2018-05-12 12:00:00,18.69
"3155",2018-05-12 13:00:00,14.31
"3156",2018-05-12 14:00:00,12.18
"3157",2018-05-12 15:00:00,14.57
"3158",2018-05-12 16:00:00,17.65
"3159",2018-05-12 17:00:00,20.3
"3160",2018-05-12 18:00:00,21.04
"3161",2018-05-12 19:00:00,18.16
"3162",2018-05-12 20:00:00,33.34
"3163",2018-05-12 21:00:00,27.95
"3164",2018-05-12 22:00:00,21.76
"3165",2018-05-12 23:00:00,16.56
"3166",2018-05-13 00:00:00,22.03
"3167",2018-05-13 01:00:00,19.25
"3168",2018-05-13 02:00:00,18.73
"3169",2018-05-13 03:00:00,19.4
"3170",2018-05-13 04:00:00,22.28
"3171",2018-05-13 05:00:00,16.42
"3172",2018-05-13 06:00:00,17.71
"3173",2018-05-13 07:00:00,17.2
"3174",2018-05-13 08:00:00,20.59
"3175",2018-05-13 09:00:00,21.69
"3176",2018-05-13 10:00:00,24.06
"3177",2018-05-13 11:00:00,21.12
"3178",2018-05-13 12:00:00,20.27
"3179",2018-05-13 13:00:00,18.82
"3180",2018-05-13 14:00:00,13.41
"3181",2018-05-13 15:00:00,11.79
"3182",2018-05-13 16:00:00,17.97
"3183",2018-05-13 17:00:00,10.93
"3184",2018-05-13 18:00:00,9.98
"3185",2018-05-13 19:00:00,11.9
"3186",2018-05-13 20:00:00,10.24
"3187",2018-05-13 21:00:00,12.4
"3188",2018-05-13 22:00:00,12.58
"3189",2018-05-13 23:00:00,13.5
"3190",2018-05-14 00:00:00,18.11
"3191",2018-05-14 01:00:00,19.75
"3192",2018-05-14 02:00:00,21.88
"3193",2018-05-14 03:00:00,21.3
"3194",2018-05-14 04:00:00,20.94
"3195",2018-05-14 05:00:00,21.6
"3196",2018-05-14 06:00:00,25.74
"3197",2018-05-14 07:00:00,27.04
"3198",2018-05-14 08:00:00,26.61
"3199",2018-05-14 09:00:00,30.65
"3200",2018-05-14 10:00:00,32.4
"3201",2018-05-14 11:00:00,30.88
"3202",2018-05-14 12:00:00,27.17
"3203",2018-05-14 13:00:00,14.19
"3204",2018-05-14 14:00:00,15.81
"3205",2018-05-14 15:00:00,20.83
"3206",2018-05-14 16:00:00,21.04
"3207",2018-05-14 17:00:00,20.03
"3208",2018-05-14 18:00:00,16.32
"3209",2018-05-14 19:00:00,16.47
"3210",2018-05-14 20:00:00,18.19
"3211",2018-05-14 21:00:00,21.79
"3212",2018-05-14 22:00:00,24.75
"3213",2018-05-14 23:00:00,30.33
"3214",2018-05-15 00:00:00,41.43
"3215",2018-05-15 01:00:00,33.97
"3216",2018-05-15 02:00:00,34.65
"3217",2018-05-15 03:00:00,34.36
"3218",2018-05-15 04:00:00,31.45
"3219",2018-05-15 05:00:00,26.02
"3220",2018-05-15 06:00:00,24.82
"3221",2018-05-15 07:00:00,26.61
"3222",2018-05-15 08:00:00,34.58
"3223",2018-05-15 09:00:00,32.43
"3224",2018-05-15 10:00:00,33.07
"3225",2018-05-15 11:00:00,44.41
"3226",2018-05-15 12:00:00,27.01
"3227",2018-05-15 13:00:00,22.93
"3228",2018-05-15 14:00:00,22.28
"3229",2018-05-15 15:00:00,14.51
"3230",2018-05-15 16:00:00,12.5
"3231",2018-05-15 17:00:00,11.67
"3232",2018-05-15 18:00:00,12.08
"3233",2018-05-15 19:00:00,8.94
"3234",2018-05-15 20:00:00,12.48
"3235",2018-05-15 21:00:00,14.6
"3236",2018-05-15 22:00:00,17.8
"3237",2018-05-15 23:00:00,14.86
"3238",2018-05-16 00:00:00,10.29
"3239",2018-05-16 01:00:00,15.69
"3240",2018-05-16 02:00:00,25.35
"3241",2018-05-16 03:00:00,20.9
"3242",2018-05-16 04:00:00,15.83
"3243",2018-05-16 05:00:00,8.96
"3244",2018-05-16 06:00:00,5.02
"3245",2018-05-16 07:00:00,4.8
"3246",2018-05-16 08:00:00,4.79
"3247",2018-05-16 09:00:00,4.91
"3248",2018-05-16 10:00:00,5.12
"3249",2018-05-16 11:00:00,5.88
"3250",2018-05-16 12:00:00,6.93
"3251",2018-05-16 13:00:00,6.74
"3252",2018-05-16 14:00:00,10.45
"3253",2018-05-16 15:00:00,17.38
"3254",2018-05-16 16:00:00,17.48
"3255",2018-05-16 17:00:00,15.46
"3256",2018-05-16 18:00:00,16.16
"3257",2018-05-16 19:00:00,14.87
"3258",2018-05-16 20:00:00,14.63
"3259",2018-05-16 21:00:00,20.8
"3260",2018-05-16 22:00:00,20.42
"3261",2018-05-16 23:00:00,19.06
"3262",2018-05-17 00:00:00,18.48
"3263",2018-05-17 01:00:00,26
"3264",2018-05-17 02:00:00,27.34
"3265",2018-05-17 03:00:00,20.08
"3266",2018-05-17 04:00:00,23.69
"3267",2018-05-17 05:00:00,24.28
"3268",2018-05-17 06:00:00,18.65
"3269",2018-05-17 07:00:00,18.17
"3270",2018-05-17 08:00:00,22.03
"3271",2018-05-17 09:00:00,17.91
"3272",2018-05-17 10:00:00,11.31
"3273",2018-05-17 11:00:00,9.81
"3274",2018-05-17 12:00:00,10.11
"3275",2018-05-17 13:00:00,12.31
"3276",2018-05-17 14:00:00,11.58
"3277",2018-05-17 15:00:00,11.15
"3278",2018-05-17 16:00:00,10.48
"3279",2018-05-17 17:00:00,10.37
"3280",2018-05-17 18:00:00,10
"3281",2018-05-17 19:00:00,8.69
"3282",2018-05-17 20:00:00,10.19
"3283",2018-05-17 21:00:00,17.68
"3284",2018-05-17 22:00:00,15.79
"3285",2018-05-17 23:00:00,16.26
"3286",2018-05-18 00:00:00,18.98
"3287",2018-05-18 01:00:00,16.42
"3288",2018-05-18 02:00:00,19.02
"3289",2018-05-18 03:00:00,38.61
"3290",2018-05-18 04:00:00,39.26
"3291",2018-05-18 05:00:00,36.47
"3292",2018-05-18 06:00:00,39.23
"3293",2018-05-18 07:00:00,41.68
"3294",2018-05-18 08:00:00,54.29
"3295",2018-05-18 09:00:00,57.1
"3296",2018-05-18 10:00:00,59.61
"3297",2018-05-18 11:00:00,17.44
"3298",2018-05-18 12:00:00,16.83
"3299",2018-05-18 13:00:00,15.22
"3300",2018-05-18 14:00:00,17.85
"3301",2018-05-18 15:00:00,NA
"3302",2018-05-18 16:00:00,15.82
"3303",2018-05-18 17:00:00,17.05
"3304",2018-05-18 18:00:00,19.01
"3305",2018-05-18 19:00:00,22.31
"3306",2018-05-18 20:00:00,19.87
"3307",2018-05-18 21:00:00,20.23
"3308",2018-05-18 22:00:00,20.13
"3309",2018-05-18 23:00:00,14.06
"3310",2018-05-19 00:00:00,11.54
"3311",2018-05-19 01:00:00,11.97
"3312",2018-05-19 02:00:00,14.56
"3313",2018-05-19 03:00:00,12.65
"3314",2018-05-19 04:00:00,15.84
"3315",2018-05-19 05:00:00,14.97
"3316",2018-05-19 06:00:00,16.29
"3317",2018-05-19 07:00:00,14.46
"3318",2018-05-19 08:00:00,15.78
"3319",2018-05-19 09:00:00,15.28
"3320",2018-05-19 10:00:00,13.52
"3321",2018-05-19 11:00:00,14.3
"3322",2018-05-19 12:00:00,13.76
"3323",2018-05-19 13:00:00,13.04
"3324",2018-05-19 14:00:00,12.23
"3325",2018-05-19 15:00:00,11.48
"3326",2018-05-19 16:00:00,12.96
"3327",2018-05-19 17:00:00,16.19
"3328",2018-05-19 18:00:00,12.98
"3329",2018-05-19 19:00:00,14.75
"3330",2018-05-19 20:00:00,16.31
"3331",2018-05-19 21:00:00,18.65
"3332",2018-05-19 22:00:00,20.16
"3333",2018-05-19 23:00:00,28.74
"3334",2018-05-20 00:00:00,35.18
"3335",2018-05-20 01:00:00,32.93
"3336",2018-05-20 02:00:00,36.17
"3337",2018-05-20 03:00:00,34.83
"3338",2018-05-20 04:00:00,33.95
"3339",2018-05-20 05:00:00,30.07
"3340",2018-05-20 06:00:00,29.48
"3341",2018-05-20 07:00:00,30.91
"3342",2018-05-20 08:00:00,37.6
"3343",2018-05-20 09:00:00,34.62
"3344",2018-05-20 10:00:00,24.75
"3345",2018-05-20 11:00:00,20.69
"3346",2018-05-20 12:00:00,18.1
"3347",2018-05-20 13:00:00,15.21
"3348",2018-05-20 14:00:00,12.77
"3349",2018-05-20 15:00:00,11.28
"3350",2018-05-20 16:00:00,10.64
"3351",2018-05-20 17:00:00,10.5
"3352",2018-05-20 18:00:00,12.69
"3353",2018-05-20 19:00:00,13.52
"3354",2018-05-20 20:00:00,14.28
"3355",2018-05-20 21:00:00,16.23
"3356",2018-05-20 22:00:00,20.06
"3357",2018-05-20 23:00:00,18.02
"3358",2018-05-21 00:00:00,16.45
"3359",2018-05-21 01:00:00,17.55
"3360",2018-05-21 02:00:00,18.93
"3361",2018-05-21 03:00:00,17.21
"3362",2018-05-21 04:00:00,15.19
"3363",2018-05-21 05:00:00,16.84
"3364",2018-05-21 06:00:00,17.21
"3365",2018-05-21 07:00:00,20.5
"3366",2018-05-21 08:00:00,26.51
"3367",2018-05-21 09:00:00,28.31
"3368",2018-05-21 10:00:00,27.8
"3369",2018-05-21 11:00:00,27.43
"3370",2018-05-21 12:00:00,23.25
"3371",2018-05-21 13:00:00,30.76
"3372",2018-05-21 14:00:00,22.18
"3373",2018-05-21 15:00:00,16.15
"3374",2018-05-21 16:00:00,16.73
"3375",2018-05-21 17:00:00,16.28
"3376",2018-05-21 18:00:00,16.49
"3377",2018-05-21 19:00:00,20.07
"3378",2018-05-21 20:00:00,24.27
"3379",2018-05-21 21:00:00,24.53
"3380",2018-05-21 22:00:00,26.59
"3381",2018-05-21 23:00:00,26.58
"3382",2018-05-22 00:00:00,23.05
"3383",2018-05-22 01:00:00,22.49
"3384",2018-05-22 02:00:00,18.84
"3385",2018-05-22 03:00:00,19.91
"3386",2018-05-22 04:00:00,18.38
"3387",2018-05-22 05:00:00,15.17
"3388",2018-05-22 06:00:00,8.13
"3389",2018-05-22 07:00:00,8.08
"3390",2018-05-22 08:00:00,11.34
"3391",2018-05-22 09:00:00,11.54
"3392",2018-05-22 10:00:00,14.41
"3393",2018-05-22 11:00:00,15.85
"3394",2018-05-22 12:00:00,16.18
"3395",2018-05-22 13:00:00,16.97
"3396",2018-05-22 14:00:00,18.15
"3397",2018-05-22 15:00:00,18
"3398",2018-05-22 16:00:00,17.17
"3399",2018-05-22 17:00:00,16.78
"3400",2018-05-22 18:00:00,16.48
"3401",2018-05-22 19:00:00,18.97
"3402",2018-05-22 20:00:00,16.15
"3403",2018-05-22 21:00:00,13.98
"3404",2018-05-22 22:00:00,15.44
"3405",2018-05-22 23:00:00,17.59
"3406",2018-05-23 00:00:00,25.63
"3407",2018-05-23 01:00:00,26.1
"3408",2018-05-23 02:00:00,30.28
"3409",2018-05-23 03:00:00,24.84
"3410",2018-05-23 04:00:00,23.11
"3411",2018-05-23 05:00:00,25.79
"3412",2018-05-23 06:00:00,24.48
"3413",2018-05-23 07:00:00,32.23
"3414",2018-05-23 08:00:00,33.08
"3415",2018-05-23 09:00:00,34.3
"3416",2018-05-23 10:00:00,33.16
"3417",2018-05-23 11:00:00,28.39
"3418",2018-05-23 12:00:00,24.31
"3419",2018-05-23 13:00:00,18.62
"3420",2018-05-23 14:00:00,15.89
"3421",2018-05-23 15:00:00,15.26
"3422",2018-05-23 16:00:00,17.15
"3423",2018-05-23 17:00:00,18.48
"3424",2018-05-23 18:00:00,23.75
"3425",2018-05-23 19:00:00,15.98
"3426",2018-05-23 20:00:00,13.01
"3427",2018-05-23 21:00:00,15.63
"3428",2018-05-23 22:00:00,18.43
"3429",2018-05-23 23:00:00,21.11
"3430",2018-05-24 00:00:00,22.72
"3431",2018-05-24 01:00:00,22.59
"3432",2018-05-24 02:00:00,21.13
"3433",2018-05-24 03:00:00,24.46
"3434",2018-05-24 04:00:00,31.36
"3435",2018-05-24 05:00:00,29.9
"3436",2018-05-24 06:00:00,28.55
"3437",2018-05-24 07:00:00,32.81
"3438",2018-05-24 08:00:00,31.78
"3439",2018-05-24 09:00:00,32.06
"3440",2018-05-24 10:00:00,26.68
"3441",2018-05-24 11:00:00,26.9
"3442",2018-05-24 12:00:00,22.62
"3443",2018-05-24 13:00:00,21.31
"3444",2018-05-24 14:00:00,20.91
"3445",2018-05-24 15:00:00,22
"3446",2018-05-24 16:00:00,21.78
"3447",2018-05-24 17:00:00,24.42
"3448",2018-05-24 18:00:00,19.5
"3449",2018-05-24 19:00:00,18.64
"3450",2018-05-24 20:00:00,20.24
"3451",2018-05-24 21:00:00,25.65
"3452",2018-05-24 22:00:00,28.3
"3453",2018-05-24 23:00:00,32.08
"3454",2018-05-25 00:00:00,29.15
"3455",2018-05-25 01:00:00,28.69
"3456",2018-05-25 02:00:00,32.74
"3457",2018-05-25 03:00:00,28.92
"3458",2018-05-25 04:00:00,28.92
"3459",2018-05-25 05:00:00,27.05
"3460",2018-05-25 06:00:00,27.59
"3461",2018-05-25 07:00:00,32.96
"3462",2018-05-25 08:00:00,41.72
"3463",2018-05-25 09:00:00,29.75
"3464",2018-05-25 10:00:00,25.36
"3465",2018-05-25 11:00:00,19.01
"3466",2018-05-25 12:00:00,16.49
"3467",2018-05-25 13:00:00,14.45
"3468",2018-05-25 14:00:00,14.05
"3469",2018-05-25 15:00:00,13.66
"3470",2018-05-25 16:00:00,17.61
"3471",2018-05-25 17:00:00,11.52
"3472",2018-05-25 18:00:00,14.14
"3473",2018-05-25 19:00:00,14.05
"3474",2018-05-25 20:00:00,17.27
"3475",2018-05-25 21:00:00,19.8
"3476",2018-05-25 22:00:00,19.54
"3477",2018-05-25 23:00:00,17.34
"3478",2018-05-26 00:00:00,18.08
"3479",2018-05-26 01:00:00,16.96
"3480",2018-05-26 02:00:00,20.35
"3481",2018-05-26 03:00:00,21.55
"3482",2018-05-26 04:00:00,24.78
"3483",2018-05-26 05:00:00,25.55
"3484",2018-05-26 06:00:00,26.6
"3485",2018-05-26 07:00:00,25.65
"3486",2018-05-26 08:00:00,28.39
"3487",2018-05-26 09:00:00,24.66
"3488",2018-05-26 10:00:00,14.59
"3489",2018-05-26 11:00:00,13.23
"3490",2018-05-26 12:00:00,14.24
"3491",2018-05-26 13:00:00,13.44
"3492",2018-05-26 14:00:00,12.39
"3493",2018-05-26 15:00:00,12.15
"3494",2018-05-26 16:00:00,13.36
"3495",2018-05-26 17:00:00,13.18
"3496",2018-05-26 18:00:00,12.85
"3497",2018-05-26 19:00:00,13.34
"3498",2018-05-26 20:00:00,15.21
"3499",2018-05-26 21:00:00,18.05
"3500",2018-05-26 22:00:00,18.52
"3501",2018-05-26 23:00:00,20.12
"3502",2018-05-27 00:00:00,23.35
"3503",2018-05-27 01:00:00,25.97
"3504",2018-05-27 02:00:00,27.54
"3505",2018-05-27 03:00:00,23.66
"3506",2018-05-27 04:00:00,18.55
"3507",2018-05-27 05:00:00,21.17
"3508",2018-05-27 06:00:00,21.35
"3509",2018-05-27 07:00:00,22.54
"3510",2018-05-27 08:00:00,28.39
"3511",2018-05-27 09:00:00,21.36
"3512",2018-05-27 10:00:00,18.36
"3513",2018-05-27 11:00:00,17.62
"3514",2018-05-27 12:00:00,15.12
"3515",2018-05-27 13:00:00,13.47
"3516",2018-05-27 14:00:00,13.26
"3517",2018-05-27 15:00:00,12.75
"3518",2018-05-27 16:00:00,12.3
"3519",2018-05-27 17:00:00,13.01
"3520",2018-05-27 18:00:00,14.06
"3521",2018-05-27 19:00:00,14.85
"3522",2018-05-27 20:00:00,17.96
"3523",2018-05-27 21:00:00,20.8
"3524",2018-05-27 22:00:00,22.34
"3525",2018-05-27 23:00:00,27.12
"3526",2018-05-28 00:00:00,26.31
"3527",2018-05-28 01:00:00,27.24
"3528",2018-05-28 02:00:00,33.89
"3529",2018-05-28 03:00:00,35.39
"3530",2018-05-28 04:00:00,41.9
"3531",2018-05-28 05:00:00,34.1
"3532",2018-05-28 06:00:00,34.19
"3533",2018-05-28 07:00:00,32.73
"3534",2018-05-28 08:00:00,37.04
"3535",2018-05-28 09:00:00,39.81
"3536",2018-05-28 10:00:00,23.21
"3537",2018-05-28 11:00:00,18.84
"3538",2018-05-28 12:00:00,18.42
"3539",2018-05-28 13:00:00,16.82
"3540",2018-05-28 14:00:00,17.75
"3541",2018-05-28 15:00:00,17.46
"3542",2018-05-28 16:00:00,15.74
"3543",2018-05-28 17:00:00,15.38
"3544",2018-05-28 18:00:00,16.11
"3545",2018-05-28 19:00:00,17.51
"3546",2018-05-28 20:00:00,18.57
"3547",2018-05-28 21:00:00,22.68
"3548",2018-05-28 22:00:00,20.31
"3549",2018-05-28 23:00:00,21.11
"3550",2018-05-29 00:00:00,19.05
"3551",2018-05-29 01:00:00,19.03
"3552",2018-05-29 02:00:00,21.37
"3553",2018-05-29 03:00:00,20.96
"3554",2018-05-29 04:00:00,20.26
"3555",2018-05-29 05:00:00,28.04
"3556",2018-05-29 06:00:00,24.6
"3557",2018-05-29 07:00:00,23.03
"3558",2018-05-29 08:00:00,26.2
"3559",2018-05-29 09:00:00,34.12
"3560",2018-05-29 10:00:00,20.45
"3561",2018-05-29 11:00:00,19.97
"3562",2018-05-29 12:00:00,19.92
"3563",2018-05-29 13:00:00,16.43
"3564",2018-05-29 14:00:00,16.95
"3565",2018-05-29 15:00:00,18.97
"3566",2018-05-29 16:00:00,19.48
"3567",2018-05-29 17:00:00,22.01
"3568",2018-05-29 18:00:00,23.31
"3569",2018-05-29 19:00:00,23.7
"3570",2018-05-29 20:00:00,26.2
"3571",2018-05-29 21:00:00,26.58
"3572",2018-05-29 22:00:00,25.21
"3573",2018-05-29 23:00:00,29.76
"3574",2018-05-30 00:00:00,24.69
"3575",2018-05-30 01:00:00,23.76
"3576",2018-05-30 02:00:00,24.89
"3577",2018-05-30 03:00:00,37.79
"3578",2018-05-30 04:00:00,61.42
"3579",2018-05-30 05:00:00,41.63
"3580",2018-05-30 06:00:00,35.09
"3581",2018-05-30 07:00:00,34.02
"3582",2018-05-30 08:00:00,32.9
"3583",2018-05-30 09:00:00,37.94
"3584",2018-05-30 10:00:00,29.63
"3585",2018-05-30 11:00:00,24.2
"3586",2018-05-30 12:00:00,21.01
"3587",2018-05-30 13:00:00,17.87
"3588",2018-05-30 14:00:00,16.47
"3589",2018-05-30 15:00:00,16.74
"3590",2018-05-30 16:00:00,19.22
"3591",2018-05-30 17:00:00,18.68
"3592",2018-05-30 18:00:00,17.84
"3593",2018-05-30 19:00:00,17.96
"3594",2018-05-30 20:00:00,19.98
"3595",2018-05-30 21:00:00,21.23
"3596",2018-05-30 22:00:00,20.98
"3597",2018-05-30 23:00:00,25.34
"3598",2018-05-31 00:00:00,24.02
"3599",2018-05-31 01:00:00,20.66
"3600",2018-05-31 02:00:00,19.72
"3601",2018-05-31 03:00:00,18.45
"3602",2018-05-31 04:00:00,22.42
"3603",2018-05-31 05:00:00,23.7
"3604",2018-05-31 06:00:00,23.5
"3605",2018-05-31 07:00:00,23.16
"3606",2018-05-31 08:00:00,27.62
"3607",2018-05-31 09:00:00,30.06
"3608",2018-05-31 10:00:00,27.95
"3609",2018-05-31 11:00:00,22.48
"3610",2018-05-31 12:00:00,16.86
"3611",2018-05-31 13:00:00,14.14
"3612",2018-05-31 14:00:00,12.7
"3613",2018-05-31 15:00:00,12.72
"3614",2018-05-31 16:00:00,14.26
"3615",2018-05-31 17:00:00,14.39
"3616",2018-05-31 18:00:00,13.85
"3617",2018-05-31 19:00:00,12.91
"3618",2018-05-31 20:00:00,13.8
"3619",2018-05-31 21:00:00,16.12
"3620",2018-05-31 22:00:00,22.12
"3621",2018-05-31 23:00:00,27.72
"3622",2018-06-01 00:00:00,26.95
"3623",2018-06-01 01:00:00,28.74
"3624",2018-06-01 02:00:00,33.21
"3625",2018-06-01 03:00:00,24.76
"3626",2018-06-01 04:00:00,16.73
"3627",2018-06-01 05:00:00,19.12
"3628",2018-06-01 06:00:00,22.73
"3629",2018-06-01 07:00:00,24.02
"3630",2018-06-01 08:00:00,21.32
"3631",2018-06-01 09:00:00,27.56
"3632",2018-06-01 10:00:00,33.62
"3633",2018-06-01 11:00:00,33.79
"3634",2018-06-01 12:00:00,28.46
"3635",2018-06-01 13:00:00,21.54
"3636",2018-06-01 14:00:00,18.16
"3637",2018-06-01 15:00:00,18.33
"3638",2018-06-01 16:00:00,19.86
"3639",2018-06-01 17:00:00,21.63
"3640",2018-06-01 18:00:00,22.08
"3641",2018-06-01 19:00:00,23.42
"3642",2018-06-01 20:00:00,24.93
"3643",2018-06-01 21:00:00,26.3
"3644",2018-06-01 22:00:00,30.39
"3645",2018-06-01 23:00:00,43.23
"3646",2018-06-02 00:00:00,39.86
"3647",2018-06-02 01:00:00,36.53
"3648",2018-06-02 02:00:00,37.3
"3649",2018-06-02 03:00:00,29.43
"3650",2018-06-02 04:00:00,28.45
"3651",2018-06-02 05:00:00,32.61
"3652",2018-06-02 06:00:00,29.35
"3653",2018-06-02 07:00:00,34.01
"3654",2018-06-02 08:00:00,33.49
"3655",2018-06-02 09:00:00,30.78
"3656",2018-06-02 10:00:00,29.36
"3657",2018-06-02 11:00:00,27.62
"3658",2018-06-02 12:00:00,25.77
"3659",2018-06-02 13:00:00,24.73
"3660",2018-06-02 14:00:00,22.13
"3661",2018-06-02 15:00:00,20.87
"3662",2018-06-02 16:00:00,20.47
"3663",2018-06-02 17:00:00,23.44
"3664",2018-06-02 18:00:00,22.12
"3665",2018-06-02 19:00:00,29.53
"3666",2018-06-02 20:00:00,23.53
"3667",2018-06-02 21:00:00,21.14
"3668",2018-06-02 22:00:00,22.65
"3669",2018-06-02 23:00:00,27.47
"3670",2018-06-03 00:00:00,30.17
"3671",2018-06-03 01:00:00,29.73
"3672",2018-06-03 02:00:00,30.44
"3673",2018-06-03 03:00:00,31.79
"3674",2018-06-03 04:00:00,32.66
"3675",2018-06-03 05:00:00,32.1
"3676",2018-06-03 06:00:00,28.27
"3677",2018-06-03 07:00:00,27.4
"3678",2018-06-03 08:00:00,28.26
"3679",2018-06-03 09:00:00,30.11
"3680",2018-06-03 10:00:00,31.11
"3681",2018-06-03 11:00:00,25.53
"3682",2018-06-03 12:00:00,20.29
"3683",2018-06-03 13:00:00,18.36
"3684",2018-06-03 14:00:00,18.2
"3685",2018-06-03 15:00:00,19.14
"3686",2018-06-03 16:00:00,22.69
"3687",2018-06-03 17:00:00,23.89
"3688",2018-06-03 18:00:00,33.39
"3689",2018-06-03 19:00:00,37.63
"3690",2018-06-03 20:00:00,38.78
"3691",2018-06-03 21:00:00,47.3
"3692",2018-06-03 22:00:00,40.81
"3693",2018-06-03 23:00:00,40.28
"3694",2018-06-04 00:00:00,39.84
"3695",2018-06-04 01:00:00,34.98
"3696",2018-06-04 02:00:00,25.96
"3697",2018-06-04 03:00:00,21.39
"3698",2018-06-04 04:00:00,18.17
"3699",2018-06-04 05:00:00,18.66
"3700",2018-06-04 06:00:00,21.95
"3701",2018-06-04 07:00:00,28.62
"3702",2018-06-04 08:00:00,31.17
"3703",2018-06-04 09:00:00,34.49
"3704",2018-06-04 10:00:00,28.03
"3705",2018-06-04 11:00:00,16.21
"3706",2018-06-04 12:00:00,13.03
"3707",2018-06-04 13:00:00,9.96
"3708",2018-06-04 14:00:00,11.51
"3709",2018-06-04 15:00:00,16.14
"3710",2018-06-04 16:00:00,8.84
"3711",2018-06-04 17:00:00,9.18
"3712",2018-06-04 18:00:00,11.61
"3713",2018-06-04 19:00:00,12.68
"3714",2018-06-04 20:00:00,15.44
"3715",2018-06-04 21:00:00,14.75
"3716",2018-06-04 22:00:00,16.46
